Homepage,Homepage _Duration,Aboutus,Aboutus_Duration,Contactus,Contactus_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Province,TrafficType,VisitorType,Weekend
7,204.1,0,0,5,128.7,0,0.0125,0,0,Sep,2,7,1,2,New_Visitor,FALSE
1,26.2,0,0,92,2451.346667,0.007692308,0.021318681,0,0,Jul,4,1,3,1,Returning_Visitor,FALSE
1,0,0,0,9,336.8833333,0,0.04,30.21969637,0,Sep,1,2,6,4,Returning_Visitor,FALSE
0,0,0,0,13,136,0.142857143,0.154761905,0,0.8,May,3,2,7,13,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,4,3,Returning_Visitor,FALSE
0,0,3,191.3333333,57,1315.455182,0,0.009501916,0,0,Nov,3,2,3,2,Returning_Visitor,TRUE
8,183.0833333,1,40.5,349,6879.801826,0.000568182,0.004306345,1.625051033,0,Nov,4,2,9,10,Returning_Visitor,FALSE
0,0,0,0,32,1297.75,0,0.0075,42.62274459,0,Nov,2,2,3,7,Returning_Visitor,FALSE
0,0,0,0,19,196.5,0,0.021052632,0,0,May,2,2,7,1,Returning_Visitor,TRUE
0,0,0,0,3,75,0,0.066666667,0,0,Mar,2,5,1,3,Returning_Visitor,TRUE
0,0,0,0,2,149,0,0.1,0,0,May,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,4,76.75,0,0.016666667,0,0,Nov,1,1,8,2,New_Visitor,FALSE
3,103.6,0,0,39,1003.38,0.068292683,0.08699187,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,11,2076.75,0.036363636,0.081818182,0,0,Nov,2,2,4,3,Returning_Visitor,FALSE
4,282.1,0,0,7,107.6,0,0.011111111,0,0,Aug,1,1,2,5,New_Visitor,FALSE
5,62.6,0,0,15,272.5,0,0.011111111,0,0,Oct,1,1,1,2,New_Visitor,TRUE
3,115.5,0,0,55,1833.244643,0,0.008286252,18.61684302,0,Nov,2,2,6,2,Returning_Visitor,TRUE
0,0,0,0,3,5,0.1,0.166666667,0,0,May,1,1,3,6,Returning_Visitor,FALSE
1,6,0,0,41,634.6666667,0.012698413,0.024285714,0,0,May,2,4,7,3,Returning_Visitor,FALSE
10,614.1666667,0,0,47,3608.9,0,0.019871795,7.256219133,0,Mar,2,2,3,1,Returning_Visitor,FALSE
4,58,0,0,31,806.5,0,0.009375,9.7455,0,May,2,4,1,4,Returning_Visitor,FALSE
5,74.75,0,0,14,512.5,0,0.023529412,0,0,Dec,2,7,7,8,New_Visitor,TRUE
3,99.75,0,0,31,835.5833333,0,0.006451613,47.44850792,0,Nov,2,2,1,10,Returning_Visitor,FALSE
0,0,0,0,15,153,0,0.04,0,0.6,May,2,10,1,3,Returning_Visitor,FALSE
0,0,0,0,14,927.2777778,0,0.014285714,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,6,97.5,0,0.016666667,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE
0,0,0,0,19,923.22,0,0,0,0,Aug,1,1,1,4,Returning_Visitor,FALSE
0,0,0,0,47,1447.577273,0,0.011134752,0,0.6,May,2,2,3,3,Returning_Visitor,FALSE
0,-1,0,-1,1,-1,0.2,0.2,0,0.6,Feb,4,2,1,3,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0.8,May,3,2,1,13,Returning_Visitor,FALSE
10,317.9583333,4,821,20,781.425,0,0.002666667,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE
0,0,0,0,24,810.5,0,0.017207792,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE
2,190.4,1,274,39,1321.853333,0.00952381,0.018253968,0,0,Aug,2,2,8,4,Returning_Visitor,FALSE
4,55.75,0,0,74,3817.203846,0,0.020533333,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
3,101,0,0,7,441,0.02,0.04,0,0,May,2,5,4,4,Returning_Visitor,FALSE
0,0,0,0,26,2107.258333,0.005128205,0.035897436,0,0,Dec,2,5,6,2,Returning_Visitor,TRUE
1,12,0,0,99,4097.708838,0.002061856,0.013745704,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
11,376.5,4,63,104,2743.819189,0,0.007753623,7.345321739,0,May,1,1,2,20,Returning_Visitor,FALSE
0,0,0,0,43,907.5083333,0,0.002439024,0,0,Nov,1,1,1,2,New_Visitor,TRUE
1,135,0,0,2,141,0,0.066666667,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE
4,197,1,25,46,1596.672282,0,0.008,19.92584938,0,Mar,4,2,2,2,New_Visitor,TRUE
2,131.5,2,99,96,3541.324493,0.010550214,0.020522711,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE
2,45.2,0,0,19,230.2,0,0.019047619,0,0,Jul,2,2,2,2,New_Visitor,FALSE
0,0,0,0,7,223,0,0.028571429,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE
1,108,0,0,16,448.5,0,0.006666667,0,0,May,2,6,1,1,Returning_Visitor,TRUE
0,0,0,0,4,46.75,0,0.05,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE
0,0,0,0,8,158.25,0,0.003571429,0,0,Nov,1,8,4,11,Returning_Visitor,TRUE
0,0,0,0,2,135.5,0,0.1,0,0,Dec,2,2,4,3,Returning_Visitor,FALSE
0,0,0,0,7,578.2,0,0.033333333,58.488,0,May,2,5,3,6,Returning_Visitor,TRUE
1,5,0,0,15,228.8,0.01875,0.06875,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
11,88.375,1,0,81,3230.546573,0,0.017862319,15.38432962,0,Nov,1,1,7,2,Returning_Visitor,FALSE
0,0,0,0,3,98,0,0.066666667,0,0,Dec,1,1,9,2,Returning_Visitor,FALSE
3,509.6666667,0,0,19,976.3382353,0,0.010454545,23.62159091,0,May,1,1,1,2,Returning_Visitor,TRUE
4,95.8,2,35.7,14,380.2666667,0,0.011111111,0,0,Oct,2,4,7,2,New_Visitor,FALSE
0,0,0,0,8,758.1666667,0.025,0.05,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE
0,0,0,0,26,1026.75,0,0.022222222,0,0.2,May,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,25,319.3333333,0.016666667,0.036666667,10.4445,0,May,2,5,5,1,Returning_Visitor,FALSE
2,13.33333333,0,0,105,2062.443592,0.01220527,0.020275689,0,0.6,May,3,2,1,4,Returning_Visitor,FALSE
0,0,0,0,3,11,0.033333333,0.166666667,0,0.6,May,2,4,1,6,Returning_Visitor,FALSE
9,110.4090909,1,51,62,3120.211102,0.00056338,0.017396907,7.891171006,0,Mar,2,2,1,10,Returning_Visitor,FALSE
5,66.96666667,2,416,291,12065.18135,0.00122631,0.008659512,9.013011371,0,May,2,2,1,4,Returning_Visitor,FALSE
3,453,3,493.5,36,1199.522619,0.004761905,0.011534392,9.323531746,0,May,6,2,2,4,Returning_Visitor,FALSE
5,75.89285714,0,0,51,4522.409524,0.015757576,0.042922078,3.229518182,1,May,2,2,6,2,Returning_Visitor,TRUE
0,0,0,0,29,1073.295779,0.013793103,0.017471264,0,0,Dec,1,1,1,3,Returning_Visitor,TRUE
0,0,0,0,14,706.5,0,0.007142857,0,0,Feb,2,2,5,4,Returning_Visitor,TRUE
0,0,0,0,6,415,0,0.033333333,0,0.4,Feb,1,1,3,2,Returning_Visitor,FALSE
0,0,2,13,4,145,0,0.04,0,0,May,1,8,4,6,Returning_Visitor,TRUE
4,353.4,2,0,11,587.2,0.013333333,0.04,0,0,Jul,2,5,2,3,Returning_Visitor,TRUE
1,0,0,0,27,889,0.021428571,0.067857143,0,0,May,4,1,3,3,Returning_Visitor,FALSE
0,0,0,0,13,546.9583333,0,0.033846154,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE
2,51,3,68.75,227,12460.67006,0.007569141,0.014819782,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
1,60.5,0,0,10,449.5,0.025,0.033333333,0,0,Dec,1,8,2,20,Returning_Visitor,FALSE
1,78,0,0,21,555.8944444,0,0.002380952,24.75047619,0,Mar,1,1,1,2,New_Visitor,FALSE
3,63.5,0,0,8,253.25,0,0.02,0,0,Dec,2,2,7,2,New_Visitor,FALSE
10,302.0833333,0,0,81,1778.663263,0,0.002857143,16.43784656,0,Nov,1,1,1,8,New_Visitor,TRUE
3,63,2,204.25,20,457.25,0.009090909,0.013636364,0,0,Dec,3,2,7,2,New_Visitor,FALSE
4,26,0,0,235,10046.80771,0.007670851,0.022527689,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
9,1104.2,0,0,36,1826.441667,0.007317073,0.012601626,0,0,Oct,1,1,3,2,Returning_Visitor,TRUE
2,63.25,0,0,7,460.75,0.022222222,0.037037037,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE
2,0,0,0,17,1394.666667,0,0.029761905,0,0,Mar,2,4,2,6,Returning_Visitor,FALSE
3,87.83333333,0,0,27,798.3333333,0,0.012643678,22.9160357,0.8,Feb,2,2,3,1,Returning_Visitor,FALSE
9,175.9345238,4,54.5,229,6606.783899,0.00373444,0.015020196,8.896836973,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,33,889.72,0.012121212,0.044444444,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE
3,33,1,10,45,1142.195833,0,0.024444444,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
6,34,0,0,69,2456.297619,0.001408451,0.003553372,0,0,May,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,27,321.6666667,0.051190476,0.07224026,0,0.8,May,3,2,1,1,Returning_Visitor,FALSE
0,0,0,0,12,810,0,0.016666667,0,0,Mar,2,2,6,10,Returning_Visitor,FALSE
0,0,0,0,2,0,0,0.1,0,0,May,2,2,1,13,Returning_Visitor,TRUE
1,5,0,0,21,258.6166667,0,0.009090909,0,0,Dec,2,2,4,3,Returning_Visitor,FALSE
0,0,0,0,6,317.5,0,0.04,0,0,May,1,1,3,4,New_Visitor,TRUE
3,58.5,0,0,17,281.6666667,0.007058824,0.017647059,0,0,Feb,1,1,3,4,Returning_Visitor,FALSE
1,46.5,0,0,40,2338.95,0.017073171,0.030325203,9.472914356,0,Nov,1,1,1,3,Returning_Visitor,FALSE
3,81.33333333,1,32.5,17,733.5,0,0.002631579,0,0,Dec,2,7,9,10,Returning_Visitor,TRUE
4,174.8,0,0,16,237.5,0,0.011111111,0,0,Sep,3,2,4,2,New_Visitor,FALSE
9,331.1666667,4,154,154,8038.325302,0.007332941,0.027963219,0,0,May,2,2,1,5,Returning_Visitor,FALSE
1,11.42857143,0,0,13,833.2333333,0,0.005555556,0,0,Mar,2,2,3,2,Returning_Visitor,TRUE
8,203.4166667,0,0,116,3505.087955,0,0.009314826,62.83957669,0,Nov,2,2,1,6,Returning_Visitor,FALSE
0,0,0,0,10,254,0.02,0.04,14.0292,0,Mar,2,2,9,2,New_Visitor,FALSE
5,79.33333333,3,242.0555556,17,1142.816919,0.006818182,0.018519814,62.16886364,0,Mar,3,2,6,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,2,11,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,1,1,New_Visitor,FALSE
2,45.5,0,0,2,317.25,0,0.066666667,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
1,34.3,0,0,22,722.1333333,0.018181818,0.045,0,0,Sep,2,2,8,1,Returning_Visitor,FALSE
0,0,0,0,21,987.9,0.01,0.016666667,0,0,Dec,2,4,2,1,Returning_Visitor,FALSE
0,0,0,0,17,418.3333333,0,0.025,0,0,Nov,2,6,1,2,New_Visitor,FALSE
12,418.3333333,2,85,127,6931.049725,0.004347826,0.015855776,2.321101087,1,May,2,2,5,6,Returning_Visitor,TRUE
0,0,0,0,5,384,0,0.05,0,0,May,2,4,4,2,Returning_Visitor,FALSE
1,12,0,0,11,213,0.05,0.066666667,0,0,Nov,2,2,4,13,Returning_Visitor,TRUE
1,10,1,342.5,55,3165.958333,0.005660377,0.032620545,0,0,Dec,2,2,3,1,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,11,Returning_Visitor,FALSE
0,0,0,0,12,279.547619,0,0.019047619,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE
8,131.9642857,7,1039.166667,61,1407.446429,0.000533333,0.019203175,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,2,30.4,0,0.066666667,21.47899475,0,Oct,1,8,6,20,Returning_Visitor,TRUE
0,0,0,0,6,169,0,0.016666667,0,0.4,Feb,1,1,3,3,Returning_Visitor,FALSE
2,94.6,1,108.8,42,1157.783333,0,0.032222222,0,0,Oct,2,4,1,1,Returning_Visitor,TRUE
0,0,3,82.5,9,143.375,0.016666667,0.055555556,0,0,Dec,3,2,6,2,Returning_Visitor,FALSE
4,63,0,0,5,95.5,0,0.025,0,0,Mar,3,2,1,9,New_Visitor,TRUE
0,0,0,0,3,135,0,0.066666667,0,0,Feb,2,4,3,3,Returning_Visitor,FALSE
6,143.1666667,0,0,50,925.947619,0,0.010160428,13.60512012,0,Mar,2,2,1,2,Returning_Visitor,FALSE
1,58,0,0,5,64,0,0.016666667,0,0,Mar,1,1,4,2,New_Visitor,FALSE
0,0,0,0,4,19.6,0.075,0.108333333,0,0,May,3,2,6,4,Returning_Visitor,TRUE
0,0,0,0,2,7,0,0.1,0,0,Aug,2,2,6,13,Returning_Visitor,FALSE
0,0,0,0,19,220.3848485,0.010526316,0.024642375,0,0,May,2,4,1,4,Returning_Visitor,FALSE
1,19,0,0,43,1457.113095,0.023809524,0.04015873,0,0,Nov,3,6,1,2,Returning_Visitor,TRUE
2,58,5,115,71,1563.930952,0.006578947,0.017192982,0,0.8,May,3,2,1,4,Returning_Visitor,FALSE
2,9,0,0,50,836.8,0,0.006339869,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,3,189,0,0.066666667,0,0,Mar,3,2,8,1,Returning_Visitor,FALSE
3,107,0,0,4,145.8333333,0,0.016666667,0,0,Mar,3,2,7,1,New_Visitor,FALSE
1,21.2,0,0,12,249.4095238,0.015384615,0.019230769,0,0,Oct,2,2,8,2,Returning_Visitor,TRUE
1,36.3,0,0,1,0,0.053333333,0.093333333,0,0,Sep,3,2,3,6,Returning_Visitor,FALSE
5,140.5833333,2,87,69,1918.902722,0.003424658,0.021575342,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
3,275,2,97,34,670.422619,0.010810811,0.029597244,0,0,May,3,2,4,2,Returning_Visitor,FALSE
2,53.5,0,0,16,681.5,0,0.022916667,0,0,Dec,2,4,1,2,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Dec,2,2,1,20,Returning_Visitor,FALSE
0,0,0,0,108,3279.238428,0.012037037,0.030709877,0,0,Nov,2,2,7,1,Returning_Visitor,FALSE
1,4,0,0,22,2706.375,0.002083333,0.039814815,0,0,Nov,4,2,1,2,Returning_Visitor,FALSE
0,0,0,0,9,143,0.055555556,0.122222222,0,1,May,2,6,1,2,Returning_Visitor,TRUE
3,29.75,0,0,12,398.9803922,0,0.005555556,50.51764193,0,Nov,2,2,2,2,New_Visitor,FALSE
3,136,0,0,39,1426.583333,0,0.020731707,3.941736143,0,Nov,2,2,4,2,Returning_Visitor,FALSE
0,0,1,0,8,165.8,0.022222222,0.022222222,0,0.6,May,1,1,1,1,Returning_Visitor,FALSE
11,326.4946809,0,0,92,4637.53842,0.0005,0.011495239,17.28402947,0,Nov,4,1,4,3,Returning_Visitor,FALSE
0,0,0,0,43,3382.083333,0,0.011627907,0,0,May,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,7,1010.166667,0.028571429,0.095238095,0,0,May,2,2,1,3,Returning_Visitor,FALSE
1,67.5,1,0,11,816.5,0,0.016666667,0,0,Dec,1,1,6,2,New_Visitor,FALSE
0,0,2,23,52,4167.488095,0.009615385,0.024839744,0,0,May,2,2,3,1,Returning_Visitor,FALSE
5,247.1,0,0,8,1188.2,0,0.030769231,0,0,Oct,1,8,8,1,Returning_Visitor,TRUE
3,251.8142857,2,101.8,37,1722.814286,0.001025641,0.007997558,4.683075961,0,Oct,1,1,1,2,Returning_Visitor,TRUE
9,145.7708333,8,408.5,139,6566.867562,0.003477444,0.015531015,67.39709637,0,Nov,2,2,3,2,Returning_Visitor,TRUE
0,0,0,0,2,1207,0,0.05,0,0,May,3,3,3,1,Returning_Visitor,FALSE
2,29,1,113,14,536.0357143,0,0.003571429,0,0,May,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,24,674.5,0.041666667,0.0625,0,1,May,3,3,3,4,Returning_Visitor,TRUE
9,500,0,0,54,2201.710714,0.000595238,0.011252834,2.82745293,0,Dec,2,5,1,1,Returning_Visitor,FALSE
4,39.48,0,0,33,549.78,0,0.005555556,0,0,Sep,3,2,4,1,New_Visitor,FALSE
0,0,0,0,42,2239.363889,0.02,0.035454545,0,0,Dec,3,2,7,2,Returning_Visitor,FALSE
0,0,0,0,4,396.25,0,0.083333333,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE
0,0,0,0,5,178.8333333,0,0.04,0,0,Nov,2,2,7,13,Returning_Visitor,TRUE
4,184.4583333,1,8.166666667,44,1398.390775,0.017391304,0.026402848,10.57361945,0,Nov,1,2,3,1,Returning_Visitor,TRUE
0,0,0,0,111,2805.038095,0.005405405,0.038192738,0,0,Aug,4,1,3,3,Returning_Visitor,TRUE
1,0,0,0,53,1170.733333,0.007272727,0.025454545,31.90320066,0,Aug,2,4,2,3,Returning_Visitor,FALSE
1,0,0,0,1,0,0.2,0.2,0,0.6,May,1,1,4,2,Returning_Visitor,FALSE
2,268.08,0,0,13,420.2466667,0.042105263,0.064912281,0,0,Sep,3,2,1,13,Returning_Visitor,TRUE
2,37,0,0,46,3043.916667,0.030434783,0.05,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
9,169.5,2,724,31,706.9837662,0.005714286,0.023761905,0,0,May,1,1,1,1,Returning_Visitor,FALSE
1,72.66666667,4,345,24,879.9090909,0,0.035897436,6.482798269,0,Mar,2,4,4,1,Returning_Visitor,FALSE
6,288,0,0,16,475.3,0.010526316,0.036842105,0,0,Sep,2,2,2,13,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,7,3,Returning_Visitor,FALSE
0,0,0,0,20,255.75,0,0.028421053,0,0,May,2,2,1,4,Returning_Visitor,FALSE
0,0,0,0,13,255.0833333,0,0.015384615,0,0,Dec,2,2,8,1,Returning_Visitor,FALSE
4,712,0,0,77,3785.5625,0.002564103,0.00982906,0,0,Nov,2,2,2,8,New_Visitor,FALSE
0,0,0,0,4,54,0,0.066666667,0,0,Dec,1,1,2,2,Returning_Visitor,TRUE
0,0,0,0,4,66,0,0.05,0,0,Dec,1,1,8,2,Returning_Visitor,FALSE
0,0,2,91.2,24,1017.775758,0.052564103,0.049224806,0,0,Nov,2,2,9,20,Returning_Visitor,TRUE
5,42.18181818,0,0,12,231.1818182,0,0.01,0,0,Mar,2,2,1,2,New_Visitor,TRUE
3,52.16666667,3,110.75,65,2019.769468,0.002941176,0.017081105,3.277744575,0,Nov,1,1,6,2,Returning_Visitor,TRUE
6,77,3,447,34,1469.702381,0,0.02398374,22.80152439,0,Mar,2,2,1,2,Returning_Visitor,FALSE
1,103,0,0,20,1140.666667,0,0.005,19.18108767,0,Dec,3,2,3,2,New_Visitor,FALSE
10,491.6666667,0,0,48,1939.571111,0.003773585,0.010539084,0,0,Nov,2,2,7,20,Returning_Visitor,FALSE
8,122.0416667,0,0,14,338.7916667,0,0.025,0,0,Dec,2,2,7,3,Returning_Visitor,FALSE
5,943,2,16,7,935.6666667,0,0.0375,0,0,Nov,2,2,3,6,Returning_Visitor,TRUE
4,70.83333333,1,30,27,1150.192063,0.003125,0.0125,23.554375,0,May,2,2,1,2,Returning_Visitor,FALSE
7,165.9166667,2,150.5,42,3127.078788,0.009614512,0.021287825,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE
0,0,0,0,6,98.73333333,0,0.033333333,0,0,Sep,3,2,1,2,Returning_Visitor,TRUE
8,259.2836478,2,12,53,1854.242845,0.0004329,0.015548371,22.22165124,0,Nov,3,2,9,6,Returning_Visitor,FALSE
0,0,0,0,34,740.3071429,0,0.014052288,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE
2,124.4,2,7,7,294.6,0,0.02,0,0,June,3,2,6,11,New_Visitor,FALSE
0,0,0,0,4,100.25,0,0.066666667,0,0,Dec,3,2,3,20,Returning_Visitor,TRUE
0,0,0,0,3,39.66666667,0,0.033333333,0,0,Mar,2,4,1,10,Returning_Visitor,FALSE
0,0,0,0,3,32.5,0.066666667,0.133333333,0,0,Dec,2,2,9,3,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,11,Returning_Visitor,FALSE
10,138.75,0,0,69,2464.294444,0,0.000544218,0,0,Dec,2,2,3,2,New_Visitor,FALSE
0,0,0,0,18,860.5603175,0,0.009705882,0,0,Oct,3,2,6,1,Returning_Visitor,FALSE
0,0,0,0,3,311,0.1,0.166666667,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,17,504,0,0.02125,33.32796813,0,Mar,2,2,3,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.4,May,1,8,7,4,Returning_Visitor,FALSE
5,46.5,0,0,3,26,0,0.028571429,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
14,578.5,2,913,31,699.5,0,0.005896806,22.58886486,0,May,2,2,3,4,Returning_Visitor,TRUE
1,19,1,0,56,2954.759524,0.013793103,0.049396552,0,0.6,May,2,2,3,6,Returning_Visitor,FALSE
0,0,0,0,12,130.5,0,0.008333333,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE
2,37,0,0,8,603,0.014285714,0.033333333,0,0,May,2,2,6,4,Returning_Visitor,FALSE
0,0,0,0,22,584.5,0.009090909,0.036363636,0,0,May,4,1,9,4,Returning_Visitor,FALSE
0,0,1,27,20,566.5,0.004761905,0.023809524,0,0.6,May,3,2,1,3,Returning_Visitor,FALSE
0,0,0,0,6,231.8,0.066666667,0.066666667,0,0,Oct,2,5,3,2,Returning_Visitor,FALSE
0,0,0,0,9,267.75,0,0.022222222,0,0,Dec,3,2,8,2,New_Visitor,TRUE
0,0,0,0,8,110,0,0.0125,0,0,May,2,5,1,2,Returning_Visitor,FALSE
0,0,0,0,68,3357.340476,0.018137255,0.028272059,0,1,May,3,2,6,2,Returning_Visitor,TRUE
0,0,0,0,108,4590.431277,0.005555556,0.022751323,0,0,Nov,2,2,2,1,Returning_Visitor,FALSE
1,14,0,0,46,1380.166667,0,0.01037037,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE
0,0,0,0,19,2177.333333,0,0.010526316,0,0,Dec,2,4,1,2,New_Visitor,FALSE
0,0,1,0,1,102,0,0.1,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE
4,121.5,0,0,2,34,0,0.023809524,0,0,Nov,2,2,9,8,New_Visitor,FALSE
0,0,0,0,9,125,0,0.022222222,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE
1,4,4,123.3333333,79,2387.139881,0.028733963,0.046198341,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE
0,0,0,0,10,130.5,0.02,0.1,0,0,Dec,2,2,7,3,Returning_Visitor,FALSE
0,0,0,0,7,243,0.057142857,0.085714286,0,0,May,2,2,6,4,Returning_Visitor,FALSE
1,7,2,15,17,2269.9,0,0.019047619,0,0,Jul,2,2,3,4,Returning_Visitor,FALSE
4,54.6,2,22.13333333,44,1100.789082,0.008510638,0.018561297,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,10,640.875,0,0.011111111,18.85445822,0,Nov,2,2,1,2,Returning_Visitor,FALSE
6,177.6,0,0,17,284.7833333,0.009090909,0.022727273,31.99181419,0,Oct,4,1,1,2,Returning_Visitor,FALSE
2,90,0,0,22,650.6666667,0.026086957,0.045217391,0,0,May,2,2,4,1,Returning_Visitor,FALSE
6,136.5555556,0,0,59,3224.819084,0.002985075,0.011923715,8.567426866,0,Mar,2,4,2,2,Returning_Visitor,TRUE
0,0,0,0,18,133,0.038888889,0.072222222,0,0,May,4,1,1,2,Returning_Visitor,TRUE
1,0,0,0,39,1159.541667,0.00125,0.03125,0,0,Nov,2,2,6,2,Returning_Visitor,TRUE
3,118,0,0,32,791.8,0.021621622,0.046846847,1.297677921,0,Sep,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,11,458.5,0,0.007407407,0,0,May,1,1,1,4,Returning_Visitor,TRUE
0,0,1,0,16,222,0.025,0.03125,0,0,Mar,1,2,1,2,Returning_Visitor,FALSE
0,-1,0,-1,1,-1,0.2,0.2,0,0,May,2,2,9,3,Returning_Visitor,FALSE
11,365.1166667,4,65.5,149,6082.873739,0.011520436,0.027243522,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE
1,19.4,0,0,18,1077.373333,0.034126984,0.035714286,18.22752549,0,Nov,3,2,9,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,3,3,Returning_Visitor,FALSE
0,0,0,0,10,72.5,0.08,0.106666667,0,0.2,May,2,2,2,13,Returning_Visitor,FALSE
3,90.7,3,65.4,13,1036.53178,0.035294118,0.048235852,19.74930078,0,Nov,3,2,1,4,Returning_Visitor,TRUE
4,305,0,0,16,1090.7,0,0.041666667,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,31,1144.972222,0.006666667,0.008333333,77.04199767,0,Dec,2,2,7,2,New_Visitor,FALSE
0,0,2,19.25,4,95,0,0.033333333,0,0,Nov,2,2,4,2,Returning_Visitor,TRUE
0,0,0,0,2,180.1470588,0.033333333,0.055555556,0,0,Nov,6,2,3,8,Returning_Visitor,FALSE
0,0,0,0,21,864.4583333,0.003174603,0.01031746,0,0,Dec,3,2,1,2,New_Visitor,FALSE
5,60.5,0,0,5,50,0,0.025,0,0,Dec,8,13,9,20,Other,TRUE
0,0,0,0,62,1875.103333,0.003278689,0.027868852,12.71367924,0,Sep,2,4,1,1,Returning_Visitor,FALSE
9,726.3666667,0,0,80,4322.779121,0.002272727,0.0163943,8.069027652,0,May,2,2,2,2,Returning_Visitor,FALSE
0,0,0,0,106,1974.702597,0.001886792,0.014426543,1.324135445,0,May,2,2,8,3,Returning_Visitor,FALSE
0,0,0,0,6,60.25,0.033333333,0.066666667,0,0,Nov,2,2,7,3,Returning_Visitor,FALSE
4,71.4,0,0,14,449.4,0.03,0.076666667,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,9,140.2,0,0.044444444,0,0,Sep,2,2,9,2,New_Visitor,TRUE
3,397.7,4,1093.3,66,4152.7631,0.014979592,0.017561939,6.282904602,0,Sep,3,2,8,4,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,14,655.1666667,0,0.007692308,0,0,May,2,2,7,4,Returning_Visitor,TRUE
0,0,0,0,4,86.36,0.0625,0.11875,0,0,Aug,3,2,4,1,Returning_Visitor,TRUE
2,29.5,0,0,36,1653.395833,0.005555556,0.022839506,68.25041784,0,Dec,3,2,1,2,Returning_Visitor,FALSE
14,173.0833333,3,424.5,115,3382.287999,0.005346832,0.021971597,0,0,May,2,2,2,6,Returning_Visitor,FALSE
1,22,0,0,9,415.25,0.033333333,0.048148148,0,0,Mar,3,3,1,1,Returning_Visitor,FALSE
