Homepage,Homepage _Duration,Aboutus,Aboutus_Duration,Contactus,Contactus_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Province,TrafficType,VisitorType,Weekend,Revenue
2,152,0,0,13,241.5833333,0.013333333,0.013333333,0,0,Sep,1,1,1,2,New_Visitor,FALSE,0
4,45.75,0,0,18,1273.083333,0,0.031818182,6.750968245,0,Dec,1,1,1,1,Returning_Visitor,FALSE,1
1,12,0,0,4,63.4,0,0.04,0,0,Oct,1,8,6,20,New_Visitor,FALSE,0
5,85,0,0,24,567.45,0.04,0.058666667,0,1,May,3,2,3,1,Returning_Visitor,TRUE,0
16,391.6833333,0,0,24,443.75,0,0.006451613,0,0,Aug,2,10,7,3,Returning_Visitor,FALSE,0
0,0,0,0,3,116.75,0,0.066666667,0,0,Nov,3,2,1,10,Returning_Visitor,TRUE,0
1,43.5,3,230.1666667,93,3773.715179,0.004123711,0.018162523,17.77043431,0,Nov,2,2,1,2,Returning_Visitor,FALSE,1
1,202,0,0,2,8,0,0.066666667,0,0,Mar,2,2,8,6,New_Visitor,FALSE,0
0,0,0,0,7,297,0.028571429,0.071428571,0,0.8,May,1,1,1,1,Returning_Visitor,FALSE,0
6,105.5,0,0,81,2961.483333,0.007058824,0.026666667,0,0,May,2,2,5,4,Returning_Visitor,FALSE,0
0,0,0,0,3,55,0,0.066666667,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,0
0,0,0,0,9,281.5,0,0.008333333,0,0,Oct,4,2,9,7,Returning_Visitor,FALSE,0
7,230.1666667,3,222,140,8961.407671,0.00137931,0.012980564,0,0,Mar,2,5,2,1,Returning_Visitor,TRUE,0
0,0,0,0,4,105,0,0.025,0,0.6,Feb,1,1,1,4,Returning_Visitor,FALSE,0
8,82.85,0,0,84,2289.079157,0.002556818,0.013110506,0,0,June,1,1,7,3,Returning_Visitor,FALSE,0
0,0,0,0,22,2473.25,0.009090909,0.013383838,0,0,May,3,2,3,2,Returning_Visitor,FALSE,0
0,0,0,0,18,1259,0.010526316,0.033684211,0,0,May,2,2,1,1,Returning_Visitor,FALSE,0
3,163.375,0,0,4,24,0,0.028571429,0,0,Nov,2,2,1,3,Returning_Visitor,TRUE,0
0,0,0,0,49,938.0416667,0.00375,0.010664683,0,0,Dec,1,1,7,2,Returning_Visitor,FALSE,0
0,0,0,0,5,125,0.086666667,0.166666667,0,0,Feb,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,14,1789.39881,0,0.029047619,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,0
0,0,0,0,4,132.5,0.175,0.183333333,0,0,Nov,3,2,4,13,Returning_Visitor,TRUE,0
6,316,0,0,69,1618.532967,0.005555556,0.027698413,0,0,Nov,2,5,1,1,Returning_Visitor,FALSE,0
0,0,0,0,14,2530.5,0.014285714,0.052380952,0,0.6,May,2,2,9,3,Returning_Visitor,FALSE,0
3,33,0,0,17,386.4166667,0,0.01,0,0,Dec,2,2,1,2,New_Visitor,FALSE,1
8,139.6818182,8,353.3333333,45,2003.415152,0.007142857,0.00755102,5.576720936,0,Mar,2,2,4,2,Returning_Visitor,FALSE,1
0,0,0,0,15,549,0.08,0.126666667,0,0,Nov,2,10,1,3,Returning_Visitor,FALSE,0
2,69,2,92,37,796.9571429,0,0.0242741,3.978276423,0,Mar,2,2,7,2,Returning_Visitor,FALSE,1
0,0,0,0,25,1131.8,0.024,0.033142857,0,0,June,1,1,4,1,Returning_Visitor,TRUE,0
7,141.8388889,0,0,33,486.5600582,0.006666667,0.028784722,11.84059922,0,June,2,2,3,1,Returning_Visitor,FALSE,0
3,296,0,0,9,394.5,0,0.005555556,28.39833333,0,May,2,2,8,2,New_Visitor,TRUE,1
4,86.6,0,0,12,193.75,0.008888889,0.016666667,0,0,May,1,2,3,5,Returning_Visitor,FALSE,0
1,18,0,0,15,272.3333333,0,0.036666667,0,0.6,May,2,2,3,3,Returning_Visitor,FALSE,0
1,11,0,0,51,1059.253472,0.010588235,0.022643039,0,0,Mar,3,2,6,3,Returning_Visitor,FALSE,0
2,116.8,0,0,5,170.4,0,0.028571429,88.06848401,0,Nov,2,2,7,2,New_Visitor,FALSE,1
5,218,0,0,13,284.5,0,0.004166667,0,0,Mar,1,1,1,2,New_Visitor,FALSE,0
2,135,1,2,11,711.5666667,0,0.00515873,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,159,4668.052051,0.005696203,0.016284567,0,0.4,May,2,2,2,2,Returning_Visitor,FALSE,0
0,0,0,0,6,78.66666667,0,0.033333333,0,0,May,2,2,5,4,New_Visitor,FALSE,0
3,63,0,0,13,400.3333333,0.030769231,0.046153846,0,0,Mar,4,1,3,1,Returning_Visitor,FALSE,0
0,0,0,0,7,248,0.057142857,0.080952381,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE,0
6,571.5,0,0,49,1196.25,0.007843137,0.018954248,0,0,Dec,2,2,3,13,Returning_Visitor,TRUE,0
4,87.5,1,20,36,1279.166667,0,0.010810811,0,0,Mar,2,2,1,6,Returning_Visitor,FALSE,0
7,286.8333333,7,373.5,15,176.5,0.048,0.052,0,0,May,3,2,3,4,Returning_Visitor,FALSE,0
1,23.2,0,0,3,397.8,0,0,0,0,Aug,2,2,1,4,Returning_Visitor,FALSE,0
3,92.75,2,7,23,1347.9625,0.008333333,0.020833333,32.4141704,0,Nov,2,2,6,2,Returning_Visitor,FALSE,0
2,15.41666667,6,160.8333333,8,143.3333333,0.013333333,0.045238095,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,0
0,0,0,0,43,3747.833333,0.020930233,0.051162791,0,0,Jul,2,2,3,13,Returning_Visitor,FALSE,0
4,171.25,0,0,22,851.5595238,0.004545455,0.031907308,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,0
4,152,0,0,2,44.5,0,0.02,0,0,Dec,1,1,2,2,New_Visitor,FALSE,0
0,0,0,0,6,81.66666667,0,0.066666667,0,0,Dec,2,2,7,2,Returning_Visitor,TRUE,0
0,0,0,0,23,1202.75,0,0.004545455,0,0,Dec,8,13,9,20,Other,TRUE,0
2,29,1,14,106,3825.102381,0.007592593,0.039827675,0,1,May,2,2,4,3,Returning_Visitor,TRUE,0
0,0,0,0,4,521,0.1,0.15,0,0,Mar,3,3,7,10,Returning_Visitor,FALSE,0
0,0,0,0,22,348.5,0.004545455,0.022727273,0,0,Nov,2,2,1,1,Returning_Visitor,TRUE,1
1,6,2,15,19,512.0666667,0.00952381,0.033333333,0,0,May,2,2,1,4,Returning_Visitor,FALSE,0
6,446.2380952,3,94,23,866.7071429,0.007142857,0.020522573,6.786958937,0,Nov,3,2,1,2,Returning_Visitor,TRUE,0
0,0,0,0,22,681.58,0.00952381,0.025396825,14.63523974,0,Nov,1,1,1,3,Returning_Visitor,TRUE,1
0,0,0,0,3,127,0,0.066666667,65.988,0,May,2,2,1,11,Returning_Visitor,FALSE,1
8,197.6666667,0,0,7,88.75,0.013333333,0.06,0,1,May,3,2,3,2,Returning_Visitor,TRUE,0
1,29.5,0,0,50,1831.903509,0,0.010333333,52.03463312,0,Dec,2,4,3,8,Returning_Visitor,FALSE,1
0,0,0,0,2,63.5,0,0.1,0,0,Nov,2,4,1,1,Returning_Visitor,FALSE,0
14,574.4511905,0,0,41,2688.864762,0,0.011853002,36.96220452,0,Sep,3,2,3,4,Returning_Visitor,FALSE,1
0,0,0,0,11,822,0.054545455,0.063636364,0,0.4,May,2,2,2,4,Returning_Visitor,FALSE,0
0,0,0,0,2,24.5,0,0.1,0,0,Dec,3,2,2,11,Other,FALSE,0
1,54.4,0,0,6,270.9,0,0.014285714,0,0,Oct,1,1,7,3,New_Visitor,FALSE,0
2,5,0,0,0,0,0,0.066666667,0,0.8,May,1,1,8,5,New_Visitor,FALSE,0
0,0,0,0,77,4346.541667,0.003070175,0.023099415,0,0,Mar,4,1,1,2,Returning_Visitor,FALSE,0
0,0,0,0,54,2222.9,0.003703704,0.014814815,0,0,May,4,1,1,4,Returning_Visitor,FALSE,0
9,358.2583333,3,377.4333333,64,5738.902193,0,0.020187793,12.08836478,0,Oct,2,2,1,13,Returning_Visitor,FALSE,1
1,9,1,29.5,23,1157.583333,0.007692308,0.053846154,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE,0
0,0,0,0,12,1145.416667,0.009090909,0.048484848,0,0,Nov,3,2,8,10,Returning_Visitor,TRUE,0
1,9,0,0,22,1889.25,0,0.024603175,0,0,Aug,2,2,7,6,Returning_Visitor,FALSE,0
0,0,0,0,3,44,0.066666667,0.1,0,0,May,3,2,1,15,Returning_Visitor,FALSE,0
0,0,0,0,3,63,0,0.033333333,0,0,Nov,5,11,8,11,Returning_Visitor,FALSE,0
11,494.5333333,0,0,33,2070.616667,0,0.020720721,9.581162201,0,Nov,2,5,1,3,Returning_Visitor,FALSE,1
5,248.5,0,0,11,456.6666667,0,0.003571429,0,0,Mar,3,2,4,2,New_Visitor,FALSE,0
0,0,0,0,47,1475.366667,0.010638298,0.02674772,0,0,Nov,1,1,4,1,Returning_Visitor,TRUE,0
0,0,0,0,5,186.5,0,0.04,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,1,14,34,3900.428571,0.035714286,0.078938839,0,0.6,May,1,1,1,4,Returning_Visitor,FALSE,0
1,8.5,0,0,30,659.2,0,0.006451613,0,0,Mar,2,2,3,3,New_Visitor,TRUE,0
0,0,0,0,2,49,0,0.1,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,0
0,0,0,0,10,383,0,0.05,0,0,Nov,2,2,9,2,New_Visitor,TRUE,0
0,0,0,0,11,124.2166667,0,0.075757576,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE,0
0,0,0,0,9,462.5,0.075,0.0875,0,0,May,1,1,3,3,Returning_Visitor,FALSE,0
0,0,0,0,11,357,0.018181818,0.036363636,0,0,Dec,2,2,7,2,Returning_Visitor,TRUE,0
3,108,0,0,26,730.5333333,0.011538462,0.014102564,0,0,May,1,1,1,11,Returning_Visitor,FALSE,0
18,505.4,1,10,105,4434.281746,0.005042017,0.029692564,4.528329755,0,Dec,2,2,1,1,Returning_Visitor,FALSE,0
8,274.5,0,0,24,515.5757576,0,0.003703704,0,0,Mar,3,2,2,2,Returning_Visitor,TRUE,0
10,1271.5,0,0,41,1221.138095,0,0.007801418,71.46597872,0,May,2,2,2,4,Returning_Visitor,FALSE,1
0,0,0,0,20,298.5,0.01,0.04,0,0,May,2,4,3,1,Returning_Visitor,FALSE,0
1,65.5,0,0,2,99,0.033333333,0.066666667,0,0,Nov,4,2,1,8,New_Visitor,TRUE,0
1,67.4,0,0,14,590.5533333,0,0.007142857,38.06520001,0,Aug,2,2,1,5,New_Visitor,FALSE,1
5,77.1,6,60.3,5,944.8,0,0.015384615,0,0,Sep,2,2,3,2,New_Visitor,FALSE,0
0,0,0,0,8,107.1666667,0,0.025,0,0,Nov,2,2,9,2,New_Visitor,FALSE,0
2,26,1,6,103,3400.248897,0.014692557,0.025598706,0,0,Nov,3,2,9,13,Returning_Visitor,TRUE,0
2,88,10,719,54,1986.553118,0.005128205,0.019939049,25.82676446,0,Dec,1,1,2,2,Returning_Visitor,FALSE,0
4,52.66666667,0,0,41,2303.183333,0.005714286,0.015873016,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,0
0,0,1,844,6,1108,0.066666667,0.066666667,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,0
1,26.2,0,0,13,245.1666667,0,0,58.9241766,0,Aug,2,5,3,4,New_Visitor,FALSE,1
0,0,0,0,43,654.0666667,0,0.029844961,0,0,Jul,2,2,7,3,Returning_Visitor,FALSE,0
6,73.3,1,0,120,2872.719031,0.000226757,0.011948854,5.915342917,0,Aug,2,2,2,1,Returning_Visitor,FALSE,0
0,0,0,0,9,76,0.022222222,0.055555556,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,0
0,0,0,0,3,2251.28,0.095833333,0.137426901,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,0
0,0,0,0,22,2464.9,0.003030303,0.051515152,0,0.8,May,2,2,6,1,Returning_Visitor,FALSE,0
0,0,0,0,37,4339.366667,0.009009009,0.036036036,13.6630847,0,Sep,2,2,4,1,Returning_Visitor,FALSE,0
0,0,0,0,43,813.8,0.023255814,0.03255814,0,0.6,May,2,5,1,2,Returning_Visitor,FALSE,0
2,71.1,0,0,11,529.8,0,0.004545455,0,0,Oct,2,2,2,2,Returning_Visitor,FALSE,0
9,171.6666667,3,109.75,41,1284.663492,0.016326531,0.032653061,21.22386735,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
4,40.2,1,16.13333333,9,229.8833333,0,0.014285714,0,0,Oct,2,2,6,2,New_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,May,2,5,7,3,Returning_Visitor,FALSE,0
3,106.6,0,0,11,203.98,0,0.004444444,0,0,Jul,2,2,1,3,New_Visitor,FALSE,0
0,0,0,0,56,2633.869048,0.003703704,0.016666667,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,0
0,0,0,0,18,1844.416667,0,0.023529412,28.52788235,0,May,3,7,3,4,Returning_Visitor,FALSE,0
0,0,0,0,66,1216.352121,0,0,62.853261,0,Sep,2,2,4,2,New_Visitor,FALSE,1
1,22.75,0,0,16,461.0833333,0,0.011458333,17.991,0,May,2,2,1,4,Returning_Visitor,FALSE,0
10,515.6133333,3,85.14,50,1558.62,0.003636364,0.011878788,12.12586885,0,Aug,3,2,4,4,Returning_Visitor,TRUE,1
0,0,0,0,4,141,0,0.05,0,0,Aug,4,1,3,3,New_Visitor,FALSE,0
4,46.4,0,0,3,25.2,0,0,0,0,Oct,3,2,1,20,Returning_Visitor,FALSE,0
0,0,1,33.75,72,1460.908333,0,0.014851055,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,1
7,95.75,0,0,41,1164.202381,0.004545455,0.010606061,27.07846934,0,Dec,3,2,5,1,Returning_Visitor,TRUE,1
0,0,1,0,12,645.9166667,0,0.05,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,0
0,0,0,0,8,402,0,0.038095238,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,0
0,0,0,0,93,2243.666667,0.010989011,0.031501832,0,0,Mar,2,4,8,1,Returning_Visitor,FALSE,0
8,452.5,0,0,30,643.4333333,0,0.019047619,0,0,Oct,1,1,9,2,Returning_Visitor,FALSE,0
0,0,0,0,10,342.1666667,0,0.022222222,51.176,0,May,2,2,1,1,Returning_Visitor,FALSE,1
0,0,0,0,22,1327.666667,0,0.032359307,0,0,Nov,2,2,1,2,New_Visitor,TRUE,1
0,0,0,0,4,118,0,0.025,0,0,May,1,1,8,3,Returning_Visitor,FALSE,0
1,27.2,0,0,9,396,0,0.02,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,0
0,0,2,36.5,41,1383.661111,0.002790698,0.011436389,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,0
2,62.5,0,0,17,548.3333333,0,0.031372549,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,1,11,0,0.1,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE,0
9,183.5,2,29.66666667,52,2211.608333,0.008888889,0.010251724,1.816474074,0,Mar,4,2,1,2,Returning_Visitor,FALSE,1
0,0,0,0,63,2593.808333,0.036507937,0.066666667,0,0,Jul,3,2,8,20,Returning_Visitor,FALSE,0
4,56.25,0,0,10,182.25,0,0.025,0,0,Nov,3,2,6,2,New_Visitor,FALSE,0
3,26,0,0,85,768.5,0,0.005813953,0,0,May,2,5,4,4,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,9,1,Returning_Visitor,FALSE,0
12,521.075,0,0,83,5124.691667,0,0.011196593,35.25420124,0,Dec,2,2,7,6,Returning_Visitor,FALSE,0
0,0,0,0,16,277.3,0.0125,0.041666667,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,13,253.3333333,0.030769231,0.073076923,0,0.8,May,2,2,5,3,Returning_Visitor,FALSE,0
0,0,0,0,6,168,0,0.011111111,0,0,Nov,1,1,1,2,New_Visitor,TRUE,0
0,0,0,0,6,600,0,0.033333333,0,0,May,1,1,4,3,Returning_Visitor,FALSE,0
5,44.5,1,4,37,836.3333333,0.005,0.045416667,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,0
0,0,0,0,4,7,0.1,0.15,0,0,May,2,5,8,1,Returning_Visitor,FALSE,0
1,28.25,0,0,30,1862.333333,0,0.026436782,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,0
6,333.54,0,0,12,568.1,0,0.0125,19.63031016,0,Nov,2,4,5,2,New_Visitor,FALSE,1
0,0,0,0,8,170.5333333,0,0,37.96905976,0,Aug,2,5,1,5,New_Visitor,FALSE,1
4,246.8,0,0,13,175.7666667,0.04,0.053333333,0,0,Sep,3,2,1,1,Returning_Visitor,FALSE,0
2,128.8,2,49.3,13,700.55,0,0.005882353,0,0,Jul,2,2,6,2,New_Visitor,FALSE,0
4,141.7619048,0,0,20,850.0357143,0.025,0.041666667,0,0,May,2,2,6,4,Returning_Visitor,FALSE,0
0,0,0,0,3,29,0,0.066666667,0,0,May,2,2,1,4,Returning_Visitor,TRUE,0
0,0,0,0,5,134,0.02,0.026666667,0,0,May,1,2,2,2,Returning_Visitor,TRUE,0
2,46.5,0,0,90,1322.004437,0,0.00547491,16.87878625,0,Dec,2,2,7,10,Returning_Visitor,FALSE,0
2,115,5,151.6666667,21,2080.75,0.011904762,0.045192308,20.37964966,0,May,1,1,1,2,Returning_Visitor,FALSE,0
1,38,1,16,30,1522.816667,0.026666667,0.027333333,0,0,May,3,2,2,13,Returning_Visitor,FALSE,0
4,52.5,0,0,12,234.4,0,0.013333333,0,0,Oct,2,2,1,2,New_Visitor,FALSE,0
0,0,0,0,29,819.5892857,0.003448276,0.025448823,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,4,67.6,0.125,0.133333333,0,0,Jul,3,2,1,4,Returning_Visitor,FALSE,0
3,793.75,1,0,65,3186.958333,0.011594203,0.019935588,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,May,6,2,3,5,Returning_Visitor,FALSE,0
5,196.88,0,0,7,118.9133333,0,0.01473138,16.56478478,0,Oct,3,2,7,2,Returning_Visitor,FALSE,0
0,0,0,0,8,326.5,0.1,0.125,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,0
0,0,0,0,2,0,0.2,0.2,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0.8,Feb,1,1,2,3,Returning_Visitor,FALSE,0
3,81.4,0,0,94,2487.52,0,0.002083333,0,0,Oct,2,2,6,2,New_Visitor,FALSE,0
7,170.8333333,1,39,4,45.33333333,0,0.011111111,0,0,May,3,2,1,2,Returning_Visitor,FALSE,0
1,3,0,0,161,3763.447588,0.001666667,0.012346041,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,1
2,81,0,0,18,631,0.01,0.029,0,0,May,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,9,116.3333333,0,0.066666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,32,1723.75,0.006666667,0.026666667,0,0,May,2,2,6,3,Returning_Visitor,FALSE,0
5,46,0,0,35,539,0.005555556,0.011111111,39.15,0,May,2,2,3,6,Returning_Visitor,TRUE,1
3,119.0295082,2,696.2,37,1305.527286,0.015384615,0.022135467,6.324477083,0,Aug,1,2,8,2,Returning_Visitor,TRUE,1
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,33,663.2333333,0.026470588,0.059803922,0,0.8,May,3,2,3,13,Returning_Visitor,FALSE,0
12,158.5952381,2,167,48,1256.291667,0.003846154,0.016570513,29.76290794,0,Nov,3,2,1,2,Returning_Visitor,FALSE,0
6,187,0,0,22,1220.433333,0.007692308,0.01025641,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
2,125.5,0,0,6,162.75,0,0.025,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,0
0,0,2,27,40,735.5151515,0,0.015547416,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE,0
2,43,0,0,17,434,0,0.010526316,0,0,May,2,2,6,1,Returning_Visitor,FALSE,0
3,34,1,1530,97,3989.485553,0.002,0.012201868,0,0,Nov,2,2,1,3,Returning_Visitor,TRUE,0
1,41,4,360,28,769.5,0.024242424,0.042424242,19.38181818,0,May,2,2,1,6,Returning_Visitor,FALSE,0
0,0,0,0,17,766.5,0,0.0125,61.9395,0,Mar,2,2,1,2,New_Visitor,TRUE,1
12,432.5833333,3,112,42,2132.683333,0.021288515,0.041498896,0,0.6,May,1,1,3,2,Returning_Visitor,FALSE,0
4,196.5,3,72.5,245,7569.248612,0.007646236,0.016468484,4.770910365,0,Nov,3,2,1,13,Returning_Visitor,TRUE,0
0,0,0,0,200,6867.193847,0.006408856,0.024587384,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,8,726,0.075,0.108333333,0,0.6,May,2,2,1,19,Returning_Visitor,FALSE,0
2,56.5,1,28.75,42,1753.083333,0,0.007301587,4.59675105,0,Nov,4,1,9,8,Returning_Visitor,TRUE,1
3,76.25,0,0,16,301.6666667,0.014285714,0.031746032,0,0,Nov,1,1,4,8,Returning_Visitor,FALSE,0
0,0,0,0,3,8,0.066666667,0.133333333,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,0
5,51.04166667,0,0,14,837.375,0,0.011481481,0,0,Nov,1,1,2,8,New_Visitor,FALSE,1
8,760.9,3,206.1,36,2400.667778,0.008527132,0.02372093,0,0,Nov,1,2,7,2,Returning_Visitor,FALSE,0
2,107.3333333,0,0,8,224,0,0.01,0,0,Mar,1,2,7,2,Returning_Visitor,TRUE,0
0,0,0,0,29,438.8666667,0,0.020689655,0,0,Mar,4,2,3,1,Returning_Visitor,TRUE,0
0,0,0,0,1,1,0,0.1,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,0
0,0,0,0,5,143,0,0.04,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,0
0,0,0,0,9,113,0.022222222,0.055555556,0,0.4,May,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,6,80.5,0.033333333,0.066666667,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,0
0,0,3,541,32,776.9232515,0.001176471,0.013779093,0,0,Nov,1,1,3,20,Returning_Visitor,FALSE,0
6,276,0,0,24,1021.2,0.014285714,0.022619048,82.4326349,0,Dec,1,1,3,1,Returning_Visitor,TRUE,0
9,103.9333333,0,0,16,172.1333333,0.012,0.049,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE,1
0,0,0,0,22,762.547619,0,0.017391304,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,0
2,26.2,0,0,4,487.6,0,0.025,0,0,Sep,2,2,1,4,Returning_Visitor,FALSE,0
0,0,0,0,24,488.3333333,0,0.004347826,72.30208696,0,May,2,2,1,4,New_Visitor,FALSE,1
1,41.4,0,0,30,558.6111111,0.009090909,0.046464646,0,0,Sep,2,10,2,1,Returning_Visitor,FALSE,1
14,603.9,2,52.4,46,1760.657143,0.01010929,0.0254213,2.006032937,0,Sep,1,1,6,4,Returning_Visitor,TRUE,0
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
2,40.25,0,0,23,766.25,0.008333333,0.025,24.07951908,0,Dec,1,1,2,8,Returning_Visitor,TRUE,1
4,55.32575758,0,0,11,234.9924242,0,0.018181818,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
0,0,0,0,20,248.4166667,0.010526316,0.033684211,0,0.8,May,2,2,2,13,Returning_Visitor,FALSE,0
0,0,0,0,10,170,0.04,0.1,0,0,May,2,2,6,3,Returning_Visitor,FALSE,0
3,232.9,7,646,83,5448.994444,0.008888889,0.023535354,0,0,May,2,2,2,13,Returning_Visitor,FALSE,0
0,0,0,0,3,78,0,0.066666667,0,0,Feb,1,2,6,6,Returning_Visitor,TRUE,0
0,0,0,0,15,907.5,0.006666667,0.031111111,0,0.6,May,2,2,7,2,Returning_Visitor,FALSE,0
3,107.8,0,0,11,362.6,0,0.004761905,0,0,Sep,2,2,2,4,Returning_Visitor,FALSE,0
4,81.5,0,0,93,2773.010873,0.011827957,0.017573541,0,0,Nov,3,2,3,3,Returning_Visitor,TRUE,0
0,0,0,0,4,113.5,0.026666667,0.046666667,0,0.8,May,2,2,2,4,Returning_Visitor,FALSE,0
14,228.748539,6,121.5833333,336,12166.69424,0,0.012143626,0.067049546,0,Nov,2,2,7,2,Returning_Visitor,FALSE,1
0,0,0,0,12,272.6666667,0,0.009090909,0,0,May,3,2,1,4,New_Visitor,FALSE,0
1,14,0,0,17,1093.142857,0,0.02125,0,0,Mar,2,2,2,2,Returning_Visitor,FALSE,0
6,142.9111111,0,0,13,264.3396825,0,0.034509804,0,0,Sep,1,1,3,5,Returning_Visitor,FALSE,0
3,47.2,0,0,2,12,0,0.04,0,0,Sep,2,5,4,2,New_Visitor,FALSE,0
0,0,0,0,28,2102.75,0.058928571,0.078333333,0,0,Jul,3,2,3,13,Returning_Visitor,FALSE,0
0,0,1,51,29,1225.5,0,0.010344828,25.90331034,0,May,4,2,1,4,New_Visitor,FALSE,1
0,0,0,0,10,516.75,0.02,0.08,0,0,Dec,4,2,3,1,Returning_Visitor,FALSE,0
4,173.25,0,0,16,2041.083333,0.04,0.055,0,0,May,3,2,6,3,Returning_Visitor,FALSE,0
1,78,0,0,11,225.1666667,0.02,0.026666667,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,0
6,32.06666667,0,0,41,1921.10307,0.014074074,0.032987654,5.290262526,0,Jul,2,2,3,1,Returning_Visitor,FALSE,0
3,35,3,32.5,290,11240.97669,0.012382578,0.024237631,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,0
3,53,5,9.5,218,8205.68794,0.02357037,0.039663918,1.18073661,0,Nov,1,1,3,3,Returning_Visitor,FALSE,1
0,0,0,0,12,749.75,0,0.016666667,0,0,Nov,8,2,1,10,Returning_Visitor,FALSE,0
0,0,0,0,58,3200.366667,0.003448276,0.027586207,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,0
9,324.3,4,205,71,2816.43881,0,0.002666667,0,0,Mar,2,2,1,8,New_Visitor,TRUE,0
1,27.9,0,0,64,3875.427778,0,0.019583333,5.698585477,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
1,95.33333333,0,0,16,819.3333333,0,0.015625,25.25564195,0,Dec,2,2,7,2,New_Visitor,FALSE,1
0,0,0,0,8,97,0,0.025,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,1
4,132,0,0,7,1413.333333,0.036,0.029285714,0,0,Mar,3,2,7,8,Returning_Visitor,FALSE,0
1,12,0,0,16,565.4166667,0.028571429,0.027380952,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE,0
0,0,0,0,5,43.9,0,0.02,0,0,Sep,2,2,1,2,Returning_Visitor,FALSE,0
6,49.08333333,1,619.5,58,2572.429487,0.00625,0.020729167,0,0,Nov,1,2,1,2,Returning_Visitor,FALSE,1
15,382.3466667,2,21.6,32,1718.387778,0.004761905,0.01038961,0,0,Aug,3,2,1,2,Returning_Visitor,TRUE,0
0,0,0,0,6,93,0,0.033333333,0,0,Mar,1,2,8,2,Returning_Visitor,FALSE,0
